"customer_id","recency","frequency","monetary","cluster"
13473,272.107638888889,2,422.64,2
13474,0,1,229.59,1
13475,107.052777777778,4,1431.78,1
13476,102.886805555556,2,1238.47,1
13477,253.982638888889,6,1454.58,2
13479,33.9708333333333,2,300.95,1
13481,211,5,1804.56,2
13482,0,1,184.64,1
13483,0,1,140.34,1
13484,0,1,313.8,1
13485,0,1,454.24,1
13486,76.8291666666667,3,1122.41,1
13487,295.884027777778,3,575.4,2
13488,350.069444444444,13,8968.31,2
13489,189.106944444444,4,449.52,2
13491,320.751388888889,10,1215.82,2
13492,78.1798611111111,3,1269.84,1
13493,11.9534722222222,2,618.63,1
13494,0,1,316.26,1
13495,360.838194444444,5,2044.87,2
13496,349.028472222222,2,653.33,2
13497,85.89375,2,348.05,1
13499,252.103472222222,5,1159.11,2
13500,99.1354166666667,3,1166.77,1
13501,0,1,1340.32,1
13502,307.066666666667,3,292,2
13503,0,1,216.85,1
13504,0,1,295.93,1
13505,159.992361111111,4,4393.63,2
13506,53.0680555555556,2,458.52,1
13507,142.057638888889,4,2479.16,1
13508,0,1,110.97,1
13509,275.863194444444,7,979.72,2
13510,182.176388888889,4,1791.56,2
13512,0,1,251.21,1
13513,0,1,205.1,1
13514,0,1,152.2,1
13515,175.036805555556,4,891.12,2
13516,217.089583333333,3,1389.41,2
13517,120.124305555556,3,2128.42,1
13518,0,1,659.44,1
13519,0,1,122.75,1
13520,312.988888888889,6,3624.35,2
13521,8.94513888888889,3,1093.65,1
13522,0,1,125.8,1
13523,333.034027777778,5,3964.88,2
13524,179.005555555556,5,680.18,2
13525,233.850694444444,2,628.78,2
13527,293.032638888889,7,2287.51,2
13529,125.892361111111,2,307.76,1
13531,161.078472222222,2,483.8,1
13532,0,1,210.31,1
13533,84.9631944444444,3,270.79,1
13534,355.978472222222,25,5870.08000000002,2
13536,74.1305555555556,7,3448.29,1
13538,272.245833333333,7,1280.85,2
13539,223.788194444444,3,631.34,2
13544,200.991666666667,2,291.41,2
13546,188.108333333333,3,626.99,2
13548,147.135416666667,2,682.41,1
13549,216.818055555556,7,918.2,2
13551,0,1,91.8,1
13552,249.214583333333,12,3740.07,2
13555,128.0625,4,4149.28,1
13557,252.131944444444,2,584.06,2
13558,62.9326388888889,4,605.06,1
13560,0,1,174.37,1
13561,0,1,141.86,1
13562,163.922916666667,3,1799.33,2
13563,55.8916666666667,2,777.53,1
13564,223.879861111111,3,1749.02,2
13565,315.003472222222,2,240.22,2
13566,41.9715277777778,2,874.71,1
13568,0,1,192.85,1
13569,350.026388888889,2,373.75,2
13570,0,1,239.49,1
13571,240.919444444444,12,2092.32,2
13572,0,1,1384.25,1
13573,202.990277777778,2,294.4,2
13575,152.951388888889,5,732.07,2
13576,362.923611111111,18,6717.34,2
13577,216.198611111111,4,1687.6,2
13579,354.688194444444,2,467.04,2
13581,0,1,118,1
13583,0,1,781.03,1
13584,0,1,142.4,1
13587,0,1,712.4,1
13588,239.784027777778,9,2478.95,2
13589,164.976388888889,2,379.65,1
13590,291.978472222222,6,1981.92,2
13591,202.005555555556,3,1117.13,2
13592,228.825,4,247.96,2
13593,227.877083333333,5,2037.08,2
13594,0,1,396.97,1
13596,7.00277777777778,2,697.04,1
13598,0,1,180.17,1
13599,365.249305555556,21,5153.67,2
13600,0,1,219.52,1
13601,166.027083333333,2,693.32,1
13602,0,1,428.89,1
13603,0,1,164.34,1
13606,282.252777777778,3,280.54,2
13607,0,1,678.01,1
13610,273.0375,7,1131.88,2
13611,270.180555555556,3,1171.8,2
13614,306.090277777778,4,1610.46,2
13615,0,1,417.69,1
13617,140.038194444444,3,544.18,1
13618,0,1,177.34,1
13621,0,1,213.85,1
13623,266.952777777778,5,747.78,2
13626,0,1,257.23,1
13627,298.186111111111,5,1638.47,2
13629,315.05,11,7792.36,2
13630,280.102083333333,7,2031.78,2
13631,167.697222222222,11,3070.42,2
13632,218.822222222222,5,2121.27,2
13634,293.923611111111,5,1575.16,2
13635,0,1,1071.03,1
13636,248.834027777778,5,949.12,2
13637,174.018055555556,3,810.5,2
13638,0,1,122.64,1
13639,0,1,1033.34,1
13642,0,1,354.8,1
13643,154.164583333333,3,519.44,1
13644,89.0930555555556,4,2624.26,1
13645,0,1,252.1,1
13647,225.090972222222,4,1678.12,2
13649,109.878472222222,2,346.6,1
13650,250.989583333333,6,1836.34,2
13651,4.11666666666667,2,94.2,1
13652,322.979166666667,3,1095.08,2
13654,230.145833333333,6,2707.33,2
13655,127.188888888889,2,932.97,1
13656,172.784027777778,2,379.65,2
13657,190.997916666667,2,382.14,2
13658,194.706944444444,5,2639.17,2
13659,115.020138888889,2,1573.2,1
13662,173.945138888889,3,897.76,2
13663,0,1,189.47,1
13666,227.106944444444,3,84.65,2
13667,0,1,305.02,1
13668,359.983333333333,21,6363.58999999998,2
13669,98.9083333333333,2,218.55,1
13670,0,1,349.7,1
13672,30.9993055555556,2,186.39,1
13673,13.8548611111111,2,396.92,1
13675,133.029861111111,2,486.82,1
13678,0,1,232.6,1
13680,337.982638888889,4,3722.42,2
13681,137.827777777778,4,827.83,1
13682,0,1,59.5,1
13684,0,1,67.23,1
13685,57.9458333333333,7,3119.44,1
13686,0,1,72,1
13689,0,1,910,1
13690,0,1,172.25,1
13692,211.930555555556,3,1488.32,2
13694,369.888888888889,50,65039.62,3
13695,228.121527777778,15,2504.13,2
13697,0,1,151.3,1
13699,0,1,308.58,1
13700,300.9875,10,2265.12,2
13703,0,1,99.5,1
13704,83.0229166666667,9,2308.06,1
13705,366.085416666667,3,711.86,2
13706,0,1,330.79,1
13707,48.1916666666667,2,806.41,1
13708,0,1,296.88,1
13709,311.813194444444,13,6328.05,2
13710,0,1,180.48,1
13711,0.00138888888888889,2,252.06,1
13712,0,1,228.84,1
13715,91.4368055555556,5,1079.34,1
13716,0,1,138.28,1
13717,266.036111111111,6,1445.01,2
13718,49.0597222222222,2,306.55,1
13719,219.0625,5,1041.68,2
13720,138.145138888889,4,799.9,1
13721,0,1,524.14,1
13722,151.042361111111,3,2375.41,1
13723,0,1,199.85,1
13725,258.90625,8,1980.56,2
13726,61.9881944444444,2,1079.66,1
13727,4.89583333333333,2,333.48,1
13728,273.944444444444,6,1016.14,2
13730,25.825,2,752.6,1
13731,27.1826388888889,2,610.59,1
13732,0,1,491.86,1
13735,209.892361111111,4,2885.24,2
13736,255.09375,2,731.9,2
13737,0,1,339.6,1
13739,0,1,216.9,1
13740,0,1,350.75,1
13741,145.816666666667,3,668.43,1
13742,303.838888888889,12,3131.02,2
13743,256.807638888889,7,1341.6,2
13744,197.049305555556,2,1156.36,2
13745,0,1,300.04,1
13747,0,1,79.6,1
13748,278.03125,5,948.25,2
13750,283.01875,5,1647.26,2
13751,0,1,296.25,1
13752,122.091666666667,6,1186.28,1
13753,0,1,741.26,1
13754,165.870138888889,2,282.6,1
13755,59.8618055555556,9,2161.35,1
13756,365.210416666667,14,5189.52,2
13758,361.960416666667,7,3190.55,2
13759,37.9631944444444,2,659.41,1
13760,202.139583333333,2,286.79,2
13761,129.220833333333,2,1070.65,1
13762,0,1,306.72,1
13763,0,1,1714.96,1
13764,266.881944444444,3,1521.76,2
13767,371.175694444444,37,17220.36,2
13769,365.069444444444,10,2796.51,2
13771,182.938194444444,4,2634.45,2
13772,205.966666666667,3,1132.13,2
13774,0,1,345,1
13777,372.85,33,25977.16,2
13778,0,1,178.7,1
13780,163.0875,2,360.01,1
13781,0,1,127.84,1
13782,315.031944444444,6,911.999999999999,2
13784,322.788194444444,11,2462.79,2
13786,0,1,230.4,1
13787,288.889583333333,2,309.04,2
13790,0,1,348.8,1
13791,40.7958333333333,2,1516,1
13792,221.019444444444,2,195.55,2
13798,370.935416666667,57,37153.85,3
13799,177.909027777778,2,688.86,2
13800,0,1,558.32,1
13801,0,1,324.8,1
13802,172.952083333333,3,4599.42,2
13803,0,1,277.07,1
13804,259.140972222222,7,2635.79,2
13805,76.9729166666667,2,924.6,1
13806,0,1,256.38,1
13807,0,1,112.6,1
13808,91.0076388888889,5,1747.66,1
13809,0,1,155.05,1
13810,27.8166666666667,3,1499.01,1
13811,55.6347222222222,3,814.5,1
13812,63.0645833333333,3,539,1
13813,95.0034722222222,4,1366.86,1
13814,44.9958333333333,2,1579.12,1
13815,296.085416666667,4,4027.36,2
13816,40.7506944444444,2,571.67,1
13817,322.252083333333,2,382.98,2
13819,18,3,1140.35,1
13821,116.929861111111,2,385.64,1
13822,34.8458333333333,2,632,1
13823,72.9861111111111,2,957.66,1
13824,277.981944444444,5,1698.94,2
13826,0,1,189.5,1
13827,85.875,3,412.05,1
13828,0,1,209.49,1
13831,353.144444444444,6,2202.99,2
13832,0,1,52.2,1
13833,0,1,384.8,1
13835,190.010416666667,4,834.57,2
13837,105.996527777778,2,271.24,1
13838,364.010416666667,4,691.73,2
13841,0,1,85,1
13842,308.008333333333,9,3385.62,2
13844,0,1,361.62,1
13845,0,1,312.98,1
13846,335.833333333333,3,865.06,2
13848,273.908333333333,3,1255,2
13849,119.033333333333,2,1537.95,1
13850,0,1,1595.48,1
13851,192.804166666667,3,2651.46,2
13853,0,1,1090.14,1
13854,356.929166666667,25,8109.52,2
13856,34.8680555555556,3,388.5,1
13858,0,1,216.17,1
13859,0,1,201.16,1
13860,85.1458333333333,5,1245.9,1
13862,314.049305555556,8,2209.36,2
13863,0,1,305.78,1
13865,231.060416666667,4,501.56,2
13866,0,1,145.67,1
13867,186.930555555556,3,1015.29,2
13868,31.1576388888889,2,3192.54,1
13869,233.94375,4,3104.95,2
13870,285.176388888889,8,2770.94,2
13871,286.054861111111,13,6403.25,2
13873,190.021527777778,3,389.6,2
13874,0,1,540.45,1
13875,247.747916666667,5,1786.79,2
13876,0,1,122.7,1
13877,0,1,117.24,1
13878,0,1,1281.53,1
13880,345.988888888889,13,3219.77,2
13881,308.108333333333,20,17159.52,2
13882,61.825,5,1191.13,1
13883,242.727777777778,5,2674.48,2
13884,276.118055555556,5,787.6,2
13885,11.2604166666667,2,506.8,1
13886,0,1,243.56,1
13887,0,1,349.55,1
13888,98.8138888888889,2,605.63,1
13889,0,1,416.9,1
13890,357.253472222222,10,1883.81,2
13892,219.990277777778,4,632.97,2
13893,0,1,821.1,1
13894,286.868055555556,3,564.62,2
13895,136.277777777778,4,2593.07,1
13897,0,1,311.16,1
13898,0,1,155.93,1
13899,258.173611111111,2,388.52,2
13900,79.3840277777778,3,740.95,1
13901,246.240972222222,5,2867.2,2
13904,257.099305555556,2,332.64,2
13908,196.989583333333,4,2369.55,2
13911,251.039583333333,9,2580.91,2
13914,24.7548611111111,2,626.45,1
13917,141.881944444444,2,272.04,1
13918,203.763888888889,2,1212.84,2
13919,62.1729166666667,2,384.81,1
13922,0,1,172.25,1
13923,0,1,351.13,1
13924,70.7722222222222,6,1838.85,1
13925,42.0263888888889,4,678.25,1
13926,0,1,223.85,1
13927,0,1,348.99,1
13928,122.773611111111,4,464.57,1
13929,157.010416666667,2,842.65,1
13930,78.9479166666667,2,337.34,1
13931,185.061805555556,2,1237.53,2
13932,0,1,307.4,1
13933,39.0194444444444,2,608.79,1
13934,0,1,922.1,1
13936,0,1,376.58,1
13937,0,1,158.85,1
13938,0,1,71.66,1
13939,288.085416666667,3,568.55,2
13940,126.965277777778,4,839.14,1
13941,350.976388888889,5,5112.96,2
13946,188.146527777778,3,561.57,2
13947,0,1,90.6,1
13948,0,1,102,1
13949,91.9027777777778,6,2427.32,1
13950,235.135416666667,4,745.06,2
13951,118.056944444444,3,674.45,1
13952,20.98125,2,3251.071,1
13953,345.232638888889,7,3515.68,2
13954,69.0819444444444,2,439.92,1
13955,151.204861111111,2,322.96,1
13956,266.020138888889,5,1026.42,2
13959,283.048611111111,3,598.2,2
13960,50.1166666666667,2,230.22,1
13962,223.893055555556,2,169.55,2
13963,59.2236111111111,4,664.54,1
13967,0,1,80.7,1
13969,357.81875,18,9053.94,2
13971,266.985416666667,8,2758.26,2
13972,131.013888888889,2,190.25,1
13973,0,1,264.7,1
13974,0,1,413.59,1
13975,245.041666666667,6,2526.28,2
13976,0,1,357.98,1
13978,30.8555555555556,2,196.79,1
13979,0,1,869.87,1
13980,0,1,200.14,1
13982,326.102083333333,4,1871.81,2
13983,337.019444444444,12,2603.43,2
13984,339.861111111111,5,920.51,2
13985,260.1375,15,7060.13,2
13986,0,1,320.46,1
13988,234.935416666667,6,4147.96,2
13989,173.755555555556,2,1266.08,2
13990,0,1,311.3,1
13991,131.138888888889,6,855.97,1
13992,0,1,76.8,1
13993,287.932638888889,9,3466.36,2
13994,144.692361111111,6,2313.14,2
13995,230.251388888889,5,1393.69,2
13999,351.095138888889,12,3901.81,2
14000,0,1,635.66,1
14001,327.897916666667,3,2043.08,2
14002,22.0388888888889,2,529.73,1
14004,245.216666666667,7,4582.64,2
14005,206.088888888889,5,2874.72,2
14006,196.769444444444,3,962.19,2
14009,7.11597222222222,2,695.61,1
14012,0,1,328.8,1
14013,165.251388888889,3,473.02,2
14014,0,1,505.18,1
14015,0,1,917.34,1
14016,195.880555555556,4,4341.21,2
14019,91.7736111111111,3,1421.61,1
14020,71.7430555555556,2,642.8,1
14021,101.025,3,631.9,1
14022,0,1,440,1
14023,242.922222222222,2,584.07,2
14024,2.91597222222222,2,327.7,1
14027,0,1,104.82,1
14029,80.9090277777778,2,467.66,1
14030,348.025694444444,8,2360.09,2
14031,365.027083333333,19,17286.86,2
14032,364.1875,11,2975.59,2
14034,135.038888888889,3,651.82,1
14035,268.885416666667,5,1428.02,2
14036,0,1,626.65,1
14037,188.095833333333,2,147.2,2
14038,128.980555555556,3,1560.38,1
14039,0,1,152.2,1
14040,290.90625,12,3614.92,2
14041,0,1,141.41,1
14044,283.018055555556,4,652.819999999999,2
14045,264.163194444444,4,1659.75,2
14046,0,1,154.99,1
14047,364.065277777778,5,1308.61,2
14048,0,1,409.93,1
14049,301.036805555556,4,5681.72,2
14050,74.8430555555556,2,746.36,1
14051,365.896527777778,23,15610.39,2
14052,0,1,225.36,1
14053,35.0875,2,260.25,1
14054,0,1,92.46,1
14055,0,1,725.64,1
14056,282.928472222222,23,8214.64999999998,2
14057,336.93125,17,6217.96,2
14059,0,1,183.6,1
14060,368.0125,19,6140.42,2
14062,354.755555555556,12,10464.85,2
14064,245.010416666667,5,1353.74,2
14066,0,1,152.55,1
14067,32.93125,2,374.7,1
14068,0,1,265.85,1
14071,261.0375,8,1438.82,2
14073,0,1,151.04,1
14075,256.66875,3,942.26,2
14076,0,1,122.47,1
14077,233.863194444444,5,499.42,2
14078,271.973611111111,6,1049.37,2
14079,0,1,375.1,1
14080,0,1,45.6,1
14081,67.0208333333333,2,934.52,1
14082,0,1,182.25,1
14083,367.034722222222,9,1018.43,2
14085,366.046527777778,18,4448.54,2
14087,0,1,194.42,1
14088,312.13125,13,50491.81,2
14089,0,1,161,1
14090,0,1,76.32,1
14092,350.851388888889,14,4076.91,2
14093,0,1,442.85,1
14096,97.2694444444444,17,65164.7899999997,2
14098,0,1,147.35,1
14099,338.110416666667,11,3104.17,2
14100,0,1,194.9,1
14101,252.971527777778,6,5976.79,2
14102,39.1194444444444,5,1360.28,1
14104,11.0006944444444,2,216.21,1
14105,0,1,1266.23,1
14107,312.946527777778,7,2703.23,2
14108,70.9645833333333,2,597.91,1
14109,0,1,144.2,1
14110,263.102083333333,12,5683.15,2
14111,227.088888888889,4,692.85,2
14112,253.043055555556,7,2915.15,2
14113,351.002777777778,4,1840.42,2
14114,56.9423611111111,2,386.53,1
14116,101.90625,5,1382.74,1
14117,0,1,90,1
14121,56.0694444444444,4,2780.15,1
14124,0,1,419.58,1
14125,67.8798611111111,3,2740.43,1
14126,2.975,3,706.13,1
14127,187.932638888889,3,709.71,2
14128,195.049305555556,2,637.5,2
14129,259.095833333333,5,1123.86,2
14130,0,1,483.86,1
14132,181.063194444444,11,3586.03,2
14133,186.004861111111,3,605.64,2
14135,371.049305555556,15,4690.31,2
14138,62.1291666666667,2,982.38,1
14139,0,1,415.82,1
14140,27.90625,2,935.05,1
14141,102.800694444444,4,915.13,1
14142,0,1,311.81,1
14143,0,1,115.8,1
14145,170.964583333333,4,3742.2,2
14146,348.768055555556,5,4191,2
14147,207.269444444444,2,483.4,2
14148,0,1,157.2,1
14149,0,1,446.62,1
14150,324.000694444444,2,658.64,2
14152,158.880555555556,2,621.29,1
14154,0.0194444444444444,2,1345.62,1
14155,0,1,118.75,1
14156,361.9625,55,117379.63,3
14157,265.936111111111,2,432.88,2
14158,0,1,507.66,1
14159,343.054861111111,11,4693.00999999999,2
14161,153.932638888889,3,1110.52,1
14162,118.961111111111,2,289.36,1
14163,151.90625,4,2445.91,1
14164,10.0041666666667,2,1631.77,1
14165,0,1,122.54,1
14167,291.947916666667,4,574.84,2
14171,0,1,363.79,1
14173,208.910416666667,4,450.84,2
14174,0,1,134.46,1
14175,269.98125,3,3222.3,2
14176,70.0604166666667,4,576.9,1
14177,93.1673611111111,4,559.41,1
14178,173.965277777778,7,1620.93,2
14179,11.9215277777778,2,719.78,1
14180,361.908333333333,25,4748.52,2
14184,0,1,452.89,1
14185,0,1,197.65,1
14188,279.957638888889,6,2054.36,2
14189,366.175694444444,15,4654.08,2
14191,218.953472222222,13,4684.76,2
14193,201.913888888889,2,853.39,2
14194,303.824305555556,21,11349.52,2
14195,50.7354166666667,2,1012,1
14196,0,1,335.52,1
14198,221.070138888889,4,701.4,2
14199,0,1,185.4,1
14201,299.001388888889,7,747.44,2
14204,0,1,161.03,1
14205,247.825,2,466.7,2
14206,0,1,328.16,1
14208,0,1,151.74,1
14209,321.890277777778,6,2073.43,2
14210,265.995138888889,6,1905.84,2
14211,241.897916666667,9,2241.1,2
14212,0,1,1070.48,1
14214,246.920138888889,5,1004.38,2
14215,356.864583333333,6,1789.72,2
14216,34.1701388888889,4,1839.3,1
14217,364.934027777778,17,2004.98,2
14218,0,1,169.48,1
14219,0,1,89.94,1
14220,110.795138888889,2,632.4,1
14221,296.922916666667,9,3432.8,2
14222,0,1,683.17,1
14223,171.9,3,991.13,2
14224,209.976388888889,4,1050.12,2
14226,240.831944444444,5,2232.19,2
14227,258.139583333333,10,3350.96,2
14229,281.917361111111,3,1547.2,2
14231,104.965277777778,3,925.71,1
14232,221.934027777778,5,2048.07,2
14233,268.132638888889,4,1462.72,2
14234,35.1631944444444,4,775.46,1
14235,185.051388888889,5,3144.86,2
14236,291.6,2,490.86,2
14237,0,1,161,1
14238,0,1,146.85,1
14239,272.996527777778,11,2380.85,2
14240,195.086805555556,2,890.34,2
14241,0,1,213.7,1
14242,91.1201388888889,2,280.55,1
14243,357.109722222222,10,2588.77,2
14245,43.9159722222222,2,1693.45,1
14246,135.142361111111,3,1474.06,1
14247,0,1,136.77,1
14248,0,1,302.58,1
14250,82.0319444444444,3,1904.05,1
14251,55.8236111111111,5,2879.7,1
14256,104.064583333333,2,969.06,1
14257,254.253472222222,5,3099.72,2
14258,328.13125,9,12669.98,2
14259,0,1,120,1
14261,27.9701388888889,2,1163.45,1
14262,232.079166666667,8,2618.23,2
14264,90.9166666666667,2,333.97,1
14265,39.1819444444444,2,530.18,1
14267,97.9381944444444,3,1516.24,1
14270,0,1,492.65,1
14271,0,1,112.32,1
14272,180.840972222222,2,437.96,2
14273,190.997222222222,4,559.97,2
14276,191.004861111111,3,1119.74,2
14277,197.070138888889,3,4216.2,2
14280,0,1,134.04,1
14282,364.196527777778,15,3729.34,2
14284,55.7965277777778,2,595.25,1
14285,155.093055555556,4,1910.01,2
14286,219.095833333333,3,4628.75,2
14287,190.072222222222,3,176.63,2
14288,0,1,426.6,1
14289,280.965972222222,6,911.26,2
14290,350.151388888889,5,2314.65,2
14291,273.795833333333,11,3883.25,2
14292,275.141666666667,9,4871.93,2
14293,365.207638888889,4,1046.56,2
14295,0,1,166.2,1
14297,257.024305555556,4,1305.33,2
14298,352.009027777778,44,51527.3,3
14299,357.232638888889,9,3965.62,2
14300,0,1,43.2,1
14301,0,1,640.14,1
14304,0,1,383.45,1
14305,64.0520833333333,3,1858.96,1
14306,34.1194444444444,2,2093.32,1
14307,284.914583333333,6,2995.72,2
14309,350.019444444444,9,2352.53,2
14311,0,1,310.26,1
14312,290.715972222222,6,1611.59,2
14314,0,1,120,1
14315,221.963194444444,6,2481.13,2
14317,0,1,508.58,1
14320,126.008333333333,2,477.79,1
14321,322.925,5,1530.75,2
14323,123.995138888889,2,605.06,1
14326,0,1,183.85,1
14327,0,1,311.65,1
14329,312.088888888889,7,5014.84,2
14331,10.91875,2,462.66,1
14332,125.05625,3,866.31,1
14333,0,1,415.2,1
14334,341.683333333333,8,2552.21,2
14335,80.0236111111111,2,468.26,1
14336,259.786111111111,4,1614.91,2
14338,35.0263888888889,2,588.22,1
14339,0,1,309.52,1
14340,0,1,134.7,1
14341,273.078472222222,8,2182.28,2
14342,188.979861111111,4,668.56,2
14344,241.078472222222,8,889.93,2
14345,0,1,108.98,1
14346,176.829861111111,2,1021.58,2
14348,0,1,409.57,1
14349,0,1,133.5,1
14350,0,1,282.93,1
14351,0,1,51,1
14352,116.029861111111,4,1078.96,1
14353,0,1,90.6,1
14354,24.8305555555556,2,163.62,1
14355,0,1,174.4,1
14356,1.77430555555556,2,701.23,1
14357,0,1,225.77,1
14359,68.1763888888889,3,912.18,1
14360,62.8847222222222,4,2128.23,1
14362,0,1,161.2,1
14364,102.920138888889,8,3717.35,1
14367,267.963194444444,16,9261.52000000001,2
14368,0,1,155,1
14371,0,1,100.5,1
14373,0,1,76.55,1
14375,0,1,257.68,1
14377,70.9958333333333,2,617.05,1
14379,251.069444444444,2,348.1,2
14381,0,1,202.68,1
14382,0,1,626.07,1
14383,125.232638888889,3,1247.69,1
14385,14.1534722222222,3,202.11,1
14386,0,1,142.4,1
14387,76.9277777777778,3,1770.56,1
14388,362.104166666667,8,3212.84,2
14389,125.134027777778,2,1043.46,1
14390,362.077777777778,9,4652.82,2
14393,0,1,67.95,1
14395,369.846527777778,9,3507.71,2
14396,306.034722222222,2,487.99,2
14397,210.872916666667,19,2612.96,2
14400,0,1,574.7,1
14401,355.182638888889,13,4051.48,2
14403,116.940277777778,4,1475.81,1
14404,335.854166666667,6,1474.32,2
14406,0,1,156.75,1
14407,169.085416666667,6,2157.73,2
14408,253.875,7,2606.53,2
14409,297.135416666667,6,2059.45,2
14410,213.230555555556,9,1105.07,2
14411,0,1,1063,1
14412,30.08125,2,770.03,1
14413,0,1,122.7,1
14414,267.040277777778,7,1496.98,2
14415,359.046527777778,13,5900.28,2
14416,20.0083333333333,2,490.22,1
14418,104.764583333333,3,1937.25,1
14419,354.018055555556,6,1058.06,2
14420,0,1,387.52,1
14421,154.107638888889,2,813.11,1
14422,266.75,6,4263.64,2
14423,0,1,265.2,1
14424,0,1,322.08,1
14426,289.106944444444,10,4481.67,2
14427,13.2173611111111,2,363.34,1
14428,317.859722222222,5,1244.83,2
14431,0,1,470.36,1
14432,79.7465277777778,6,2255.51,1
14434,50.7256944444444,6,1372.8,1
14436,0,1,89.06,1
14437,0,1,63,1
14438,0,1,131.9,1
14439,0,1,2661.24,1
14440,357.120138888889,5,2357.68,2
14441,254.879166666667,4,1712.89,2
14442,112.085416666667,2,1589.82,1
14443,314.963194444444,4,1420.2,2
14446,245.975,4,1039.58,2
14447,261.902083333333,5,1163.23,2
14448,354.85,2,375.35,2
14449,353.914583333333,4,907.1,2
14450,139.953472222222,3,483.25,1
14451,134.04375,2,662.59,1
14452,83.0236111111111,2,264.44,1
14453,0,1,119.93,1
14456,137.036805555556,9,3062.4,2
14457,0,1,113.64,1
14459,0,1,1837.92,1
14460,200.1,3,434.34,2
14461,113.205555555556,3,2103.06,1
14462,273.131944444444,11,2004.02,2
14463,107.026388888889,3,529.62,1
14465,56.0173611111111,3,1058.62,1
14466,343.021527777778,7,2272.4,2
14467,295.009027777778,4,598.76,2
14470,275.940972222222,2,461.19,2
14472,251.873611111111,8,1936.84,2
14473,208.051388888889,2,234.34,2
14474,0,1,547.66,1
14475,233.023611111111,3,925.85,2
14476,0,1,215.7,1
14477,277.810416666667,4,1309.6,2
14479,111.838888888889,2,316.25,1
14480,0,1,279.05,1
14481,122.864583333333,2,636.51,1
14482,220.85625,6,2068.15,2
14483,0,1,137.1,1
14484,0,1,321.92,1
14485,0,1,165.75,1
14487,341.954861111111,6,1196.33,2
14488,0,1,1064.28,1
14489,0,1,463.38,1
14491,197.133333333333,2,340.93,2
14493,147.96875,5,2383.24,2
14494,0,1,139.56,1
14495,70.9270833333333,2,123.8,1
14496,61.7263888888889,2,538.81,1
14497,0,1,475.37,1
14498,319.027777777778,5,1957.32,2
14499,252.045833333333,3,815.32,2
14500,101.275694444444,3,356.85,1
14501,136.054861111111,2,251.21,1
14502,293.831944444444,11,2470.67,2
14503,175.145833333333,6,3543.26,2
14504,231.056944444444,4,673.26,2
14505,344.979861111111,8,5905.63999999999,2
14506,351.942361111111,5,2012.17,2
14507,252.790277777778,6,1383.18,2
14508,67.3465277777778,2,276.42,1
14511,122.202777777778,5,1314.81,1
14512,44.7319444444444,2,275.28,1
14513,188.075694444444,3,455.59,2
14514,270.029861111111,3,1055.35,2
14515,200.975,6,2102.09,2
14517,108.109722222222,2,330.45,1
14518,0,1,174.37,1
14520,289.021527777778,2,270.6,2
14522,173.890972222222,4,974.54,2
14523,0,1,241.09,1
14524,329.061111111111,9,1867.68,2
14525,341.747916666667,9,4332.2,2
14527,366.959722222222,55,8508.81999999996,2
14528,0,1,364.22,1
14529,50.0534722222222,3,620.04,1
14530,270.99375,6,2925.91,2
14532,115.970138888889,4,932.85,1
14533,328.040277777778,7,1949.72,2
14534,315.990277777778,18,4447.05,2
14535,188.117361111111,3,2864.19,2
14536,0,1,171.8,1
14537,0,1,355.56,1
14538,191.815277777778,2,388.25,2
14539,28.9076388888889,2,537.48,1
14540,299.800694444444,3,996.26,2
14541,260.827777777778,8,1461.65,2
14542,0,1,103.25,1
14543,336.0375,16,3630.33,2
14544,337.094444444444,2,2024.45,2
14546,243.015972222222,5,2578.09,2
14547,50.8548611111111,8,4007.54,1
14548,167.153472222222,2,652.8,1
14549,0,1,289.24,1
14550,33.9986111111111,2,765.62,1
14551,185.802083333333,2,186.23,2
14552,0,1,165.07,1
14553,319.902777777778,5,859.27,2
14554,42.1527777777778,4,2381.04,1
14555,244.961805555556,2,324.14,2
14557,0,1,788.38,1
14560,350.25,22,2237.77,2
14561,108.967361111111,3,1080.76,1
14562,300.847222222222,18,5074.77,2
14565,265.820833333333,4,3099.12,2
14566,0,1,1432,1
14567,73.85625,2,1530.36,1
14569,0,1,227.39,1
14570,0.0131944444444444,2,218.06,1
14572,320.886805555556,7,2832.84,2
14573,192.636111111111,9,1653.42,2
14576,0,1,35.4,1
14577,350.05625,4,859.710000000001,2
14578,0,1,168.63,1
14581,0,1,138.6,1
14582,0,1,114.11,1
14583,200.044444444444,5,1052.55,2
14584,29.0430555555556,4,1042.26,1
14585,0,1,157.05,1
14586,0,1,237.36,1
14587,312.929166666667,9,1601.14,2
14589,0,1,39.75,1
14591,197.991666666667,4,1447.14,2
14592,28.9354166666667,3,570.46,1
14593,177.065277777778,3,617.99,2
14594,365.981944444444,2,379.83,2
14595,293.941666666667,6,1740.6,2
14597,180.027777777778,2,883.15,2
14598,0,1,221.97,1
14600,0,1,393.33,1
14601,0,1,213.96,1
14603,0,1,660,1
14606,372.104861111111,93,12156.6500000001,3
14607,245.800694444444,14,16569.5,2
14608,358.085416666667,4,1785.15,2
14609,224.030555555556,4,601.56,2
14616,74.8833333333333,3,406.08,1
14618,328.073611111111,3,553.44,2
14619,0,1,394.44,1
14620,78.1444444444444,2,412.78,1
14621,357.140277777778,5,1788.36,2
14622,0,1,320.58,1
